lon,lat,p_iid,p_bym,p_bym_cov
-86.3402,65.5176,0.3712574850299401,0.17305389221556886,0.18293413173652695
-126.9092,52.517,0.4359281437125748,0.6538922155688622,0.6751497005988024
-120.7636,55.9766,1.0,1.0,1.0
-118.4181,57.0492,1.0,1.0,1.0
-115.9097,58.0713,1.0,1.0,1.0
-113.2317,59.0361,1.0,1.0,1.0
-110.3791,59.936,1.0,1.0,1.0
-107.3499,60.7636,1.0,1.0,1.0
-104.1455,61.511,1.0,1.0,1.0
-100.7723,62.1703,1.0,1.0,1.0
-97.2415,62.7337,1.0,1.0,1.0
-93.5704,63.1944,1.0,1.0,1.0
-126.7899,50.2051,1.0,1.0,1.0
-125.0,51.3757,1.0,1.0,1.0
-123.0908,52.517,1.0,1.0,1.0
-121.0548,53.6241,0.5859281437125748,0.25808383233532933,0.26437125748502993
-118.8845,54.6919,1.0,1.0,1.0
-116.573,55.7149,1.0,1.0,1.0
-114.1145,56.687,1.0,1.0,1.0
-111.5043,57.6019,1.0,1.0,1.0
-108.7398,58.453,1.0,1.0,1.0
-105.821,59.2333,1.0,1.0,1.0
-102.751,59.936,1.0,1.0,1.0
-99.5367,60.5542,1.0,1.0,1.0
-96.1892,61.0812,1.0,1.0,1.0
-74.4725,62.0591,1.0,1.0,1.0
-125.0,49.0784,1.0,1.0,1.0
-123.2101,50.2051,0.5092814371257485,0.724251497005988,0.6964071856287425
-121.3086,51.3012,1.0,1.0,1.0
-119.2894,52.3622,0.8733532934131737,0.6844311377245509,0.6823353293413174
-117.1467,53.3833,1.0,1.0,1.0
-114.8753,54.3591,1.0,1.0,1.0
-112.4712,55.2841,1.0,1.0,1.0
-109.9315,56.1525,1.0,1.0,1.0
-107.2553,56.9582,1.0,1.0,1.0
-104.444,57.6951,1.0,1.0,1.0
-101.5014,58.3571,1.0,1.0,1.0
-98.4349,58.938,1.0,1.0,1.0
-95.2551,59.4322,1.0,1.0,1.0
-74.8056,60.3464,1.0,1.0,1.0
-71.3844,60.1404,1.0,1.0,1.0
-64.7449,59.4322,1.0,1.0,1.0
-123.3153,47.9253,1.0,1.0,1.0
-121.5318,49.0093,0.824251497005988,0.45209580838323354,0.461377245508982
-119.6442,50.0619,1.0,1.0,1.0
-117.6476,51.0787,0.9110778443113773,0.7167664670658682,0.7263473053892215
-115.5377,52.0552,1.0,1.0,1.0
-113.3106,52.9863,1.0,1.0,1.0
-110.9638,53.867,1.0,1.0,1.0
-108.4956,54.6919,1.0,1.0,1.0
-105.9065,55.4556,1.0,1.0,1.0
-103.1986,56.1525,1.0,1.0,1.0
-100.3764,56.7771,1.0,1.0,1.0
-97.4472,57.3241,1.0,1.0,1.0
-94.4208,57.7887,1.0,1.0,1.0
-75.1009,58.6459,1.0,1.0,1.0
-71.8699,58.453,1.0,1.0,1.0
-68.6901,58.1662,1.0,1.0,1.0
-65.5792,57.7887,1.0,1.0,1.0
-62.5528,57.3241,1.0,1.0,1.0
-123.4089,45.6787,1.0,1.0,1.0
-121.7295,46.7497,1.0,1.0,1.0
-119.9575,47.7924,1.0,1.0,1.0
-118.0888,48.8031,1.0,1.0,1.0
-114.0459,50.7116,1.0,1.0,1.0
-111.866,51.6005,1.0,1.0,1.0
-109.5778,52.4395,1.0,1.0,1.0
-107.1811,53.2238,1.0,1.0,1.0
-104.6769,53.9484,1.0,1.0,1.0
-102.0679,54.6084,1.0,1.0,1.0
-99.359,55.1987,1.0,1.0,1.0
-96.5571,55.7149,1.0,1.0,1.0
-93.6713,56.1525,1.0,1.0,1.0
-90.7131,56.5077,1.0,1.0,1.0
-75.3645,56.9582,1.0,1.0,1.0
-72.3039,56.7771,1.0,1.0,1.0
-69.2869,56.5077,1.0,1.0,1.0
-66.3287,56.1525,1.0,1.0,1.0
-63.4429,55.7149,1.0,1.0,1.0
-60.641,55.1987,1.0,1.0,1.0
-57.9321,54.6084,1.0,1.0,1.0
-123.4926,43.4664,1.0,1.0,1.0
-121.9059,44.5234,1.0,1.0,1.0
-120.2364,45.5551,1.0,1.0,1.0
-118.4802,46.558,1.0,1.0,1.0
-116.6341,47.5284,1.0,1.0,1.0
-114.6952,48.4625,1.0,1.0,1.0
-112.6609,49.3561,1.0,1.0,1.0
-110.5297,50.2051,1.0,1.0,1.0
-108.3008,51.0049,1.0,1.0,1.0
-105.9744,51.7513,1.0,1.0,1.0
-103.5523,52.4395,1.0,1.0,1.0
-101.0375,53.0653,1.0,1.0,1.0
-95.7512,54.112,1.0,1.0,1.0
-92.9946,54.525,1.0,1.0,1.0
-90.1755,54.8599,1.0,1.0,1.0
-87.3058,55.1136,1.0,1.0,1.0
-84.3987,55.2841,1.0,1.0,1.0
-78.5312,55.3697,1.0,1.0,1.0
-75.6013,55.2841,1.0,1.0,1.0
-72.6942,55.1136,1.0,1.0,1.0
-69.8245,54.8599,1.0,1.0,1.0
-67.0054,54.525,1.0,1.0,1.0
-64.2488,54.112,1.0,1.0,1.0
-61.5651,53.6241,1.0,1.0,1.0
-58.9625,53.0653,1.0,1.0,1.0
-56.4477,52.4395,1.0,1.0,1.0
-120.486,43.3511,1.0,1.0,1.0
-118.8298,44.3448,1.0,1.0,1.0
-117.0928,45.3093,1.0,1.0,1.0
-115.2724,46.2411,1.0,1.0,1.0
-113.3664,47.1366,1.0,1.0,1.0
-111.373,47.9919,1.0,1.0,1.0
-109.2914,48.8031,1.0,1.0,1.0
-107.1213,49.5661,1.0,1.0,1.0
-104.8637,50.2769,1.0,1.0,1.0
-102.5206,50.9313,1.0,1.0,1.0
-100.0952,51.5254,1.0,1.0,1.0
-97.5924,52.0552,1.0,1.0,1.0
-95.0184,52.517,1.0,1.0,1.0
-92.3808,52.9076,1.0,1.0,1.0
-89.6888,53.2238,1.0,1.0,1.0
-86.953,53.4633,1.0,1.0,1.0
-84.1849,53.6241,1.0,1.0,1.0
-78.6028,53.7049,1.0,1.0,1.0
-75.8151,53.6241,1.0,1.0,1.0
-73.047,53.4633,1.0,1.0,1.0
-70.3112,53.2238,1.0,1.0,1.0
-67.6192,52.9076,1.0,1.0,1.0
-64.9816,52.517,1.0,1.0,1.0
-62.4076,52.0552,1.0,1.0,1.0
-59.9048,51.5254,1.0,1.0,1.0
-57.4794,50.9313,1.0,1.0,1.0
-122.2073,40.1749,1.0,1.0,1.0
-120.7108,41.1814,1.0,1.0,1.0
-119.144,42.1647,1.0,1.0,1.0
-117.5041,43.1217,1.0,1.0,1.0
-113.9965,44.9442,1.0,1.0,1.0
-112.125,45.8028,1.0,1.0,1.0
-110.1735,46.6218,1.0,1.0,1.0
-108.1416,47.3973,1.0,1.0,1.0
-106.0296,48.1256,1.0,1.0,1.0
-103.8387,48.8031,1.0,1.0,1.0
-101.5713,49.426,1.0,1.0,1.0
-99.2307,49.9906,1.0,1.0,1.0
-96.8214,50.4935,1.0,1.0,1.0
-94.3493,50.9313,1.0,1.0,1.0
-91.8215,51.3012,1.0,1.0,1.0
-89.2461,51.6005,1.0,1.0,1.0
-86.6325,51.8269,1.0,1.0,1.0
-83.9909,51.9789,1.0,1.0,1.0
-81.3322,52.0552,1.0,1.0,1.0
-78.6678,52.0552,1.0,1.0,1.0
-76.0091,51.9789,1.0,1.0,1.0
-73.3675,51.8269,1.0,1.0,1.0
-70.7539,51.6005,1.0,1.0,1.0
-68.1785,51.3012,1.0,1.0,1.0
-65.6507,50.9313,1.0,1.0,1.0
-63.1786,50.4935,1.0,1.0,1.0
-120.9144,39.0469,1.0,1.0,1.0
-119.4278,40.0187,1.0,1.0,1.0
-117.875,40.9669,1.0,1.0,1.0
-116.2538,41.8886,1.0,1.0,1.0
-114.5625,42.7807,1.0,1.0,1.0
-112.7995,43.6402,1.0,1.0,1.0
-110.9638,44.4638,1.0,1.0,1.0
-109.0546,45.2482,1.0,1.0,1.0
-107.0721,45.9899,1.0,1.0,1.0
-105.0169,46.6857,1.0,1.0,1.0
-102.8906,47.3319,1.0,1.0,1.0
-100.6955,47.9253,1.0,1.0,1.0
-98.4349,48.4625,1.0,1.0,1.0
-96.1134,48.9404,1.0,1.0,1.0
-93.7363,49.3561,1.0,1.0,1.0
-91.3099,49.707,1.0,1.0,1.0
-88.8418,49.9906,1.0,1.0,1.0
-86.3402,50.2051,1.0,1.0,1.0
-83.8141,50.3489,1.0,1.0,1.0
-81.273,50.4211,1.0,1.0,1.0
-78.727,50.4211,1.0,1.0,1.0
-76.1859,50.3489,1.0,1.0,1.0
-73.6598,50.2051,1.0,1.0,1.0
-71.1582,49.9906,1.0,1.0,1.0
-68.6901,49.707,1.0,1.0,1.0
-119.6855,37.9077,0.012874251497005988,0.15179640718562873,0.17425149700598802
-118.211,38.8459,1.0,1.0,1.0
-116.6743,39.7602,1.0,1.0,1.0
-115.0738,40.6478,1.0,1.0,1.0
-113.4078,41.5059,1.0,1.0,1.0
-111.6755,42.3316,1.0,1.0,1.0
-109.876,43.1217,1.0,1.0,1.0
-108.0092,43.8733,1.0,1.0,1.0
-106.0754,44.5832,1.0,1.0,1.0
-104.0755,45.2482,1.0,1.0,1.0
-102.0113,45.8651,1.0,1.0,1.0
-99.8852,46.4309,1.0,1.0,1.0
-97.7004,46.9425,1.0,1.0,1.0
-95.4612,47.3973,1.0,1.0,1.0
-93.1726,47.7924,1.0,1.0,1.0
-90.8403,48.1256,1.0,1.0,1.0
-88.4711,48.3948,1.0,1.0,1.0
-86.0725,48.5983,1.0,1.0,1.0
-83.6522,48.7347,1.0,1.0,1.0
-81.2189,48.8031,1.0,1.0,1.0
-78.7811,48.8031,1.0,1.0,1.0
-76.3478,48.7347,1.0,1.0,1.0
-73.9275,48.5983,1.0,1.0,1.0
-71.5289,48.3948,1.0,1.0,1.0
-69.1597,48.1256,1.0,1.0,1.0
-66.8274,47.7924,1.0,1.0,1.0
-117.0565,37.6652,1.0,1.0,1.0
-115.5377,38.5467,1.0,1.0,1.0
-113.9591,39.4016,1.0,1.0,1.0
-112.3196,40.2271,1.0,1.0,1.0
-110.6186,41.0204,1.0,1.0,1.0
-108.8557,41.7788,1.0,1.0,1.0
-107.0309,42.4993,1.0,1.0,1.0
-105.1448,43.1789,1.0,1.0,1.0
-103.1986,43.8149,1.0,1.0,1.0
-101.1941,44.4042,1.0,1.0,1.0
-99.1336,44.9442,1.0,1.0,1.0
-97.0205,45.432,1.0,1.0,1.0
-94.8586,45.8651,1.0,1.0,1.0
-92.6526,46.2411,1.0,1.0,1.0
-90.4077,46.558,1.0,1.0,1.0
-88.1301,46.8138,1.0,1.0,1.0
-83.5035,47.1366,1.0,1.0,1.0
-81.1691,47.2016,1.0,1.0,1.0
-78.8309,47.2016,1.0,1.0,1.0
-76.4965,47.1366,1.0,1.0,1.0
-74.1737,47.0071,1.0,1.0,1.0
-71.8699,46.8138,1.0,1.0,1.0
-69.5923,46.558,1.0,1.0,1.0
-67.3474,46.2411,1.0,1.0,1.0
-65.1414,45.8651,1.0,1.0,1.0
-62.9795,45.432,1.0,1.0,1.0
-115.9605,36.4786,1.0,1.0,1.0
-114.4608,37.3286,1.0,1.0,1.0
-112.9052,38.152,1.0,1.0,1.0
-111.293,38.9462,1.0,1.0,1.0
-109.6237,39.7087,1.0,1.0,1.0
-107.8973,40.4368,1.0,1.0,1.0
-106.1139,41.1277,1.0,1.0,1.0
-104.2744,41.7788,1.0,1.0,1.0
-102.3801,42.3874,1.0,1.0,1.0
-100.4328,42.9508,1.0,1.0,1.0
-98.4349,43.4664,1.0,1.0,1.0
-96.3895,43.9319,1.0,1.0,1.0
-94.3003,44.3448,1.0,1.0,1.0
-92.1715,44.7031,1.0,1.0,1.0
-90.008,45.0047,1.0,1.0,1.0
-87.8153,45.2482,1.0,1.0,1.0
-81.1233,45.6169,1.0,1.0,1.0
-78.8767,45.6169,1.0,1.0,1.0
-76.6335,45.5551,1.0,1.0,1.0
-74.4007,45.432,1.0,1.0,1.0
-72.1847,45.2482,1.0,1.0,1.0
-69.992,45.0047,1.0,1.0,1.0
-67.8285,44.7031,1.0,1.0,1.0
-65.6997,44.3448,1.0,1.0,1.0
-113.4399,36.1078,1.0,1.0,1.0
-111.9081,36.9009,1.0,1.0,1.0
-110.3236,37.6652,1.0,1.0,1.0
-108.6861,38.3982,1.0,1.0,1.0
-106.9958,39.0973,1.0,1.0,1.0
-105.2532,39.7602,1.0,1.0,1.0
-103.459,40.3842,1.0,1.0,1.0
-101.6148,40.9669,1.0,1.0,1.0
-99.7223,41.5059,1.0,1.0,1.0
-97.7839,41.9988,1.0,1.0,1.0
-95.8025,42.4433,1.0,1.0,1.0
-93.7816,42.8373,1.0,1.0,1.0
-91.7251,43.1789,1.0,1.0,1.0
-89.6375,43.4664,1.0,1.0,1.0
-85.3893,43.8733,1.0,1.0,1.0
-83.2397,43.9906,1.0,1.0,1.0
-81.0809,44.0493,1.0,1.0,1.0
-78.9191,44.0493,1.0,1.0,1.0
-76.7603,43.9906,1.0,1.0,1.0
-74.6107,43.8733,1.0,1.0,1.0
-72.4762,43.6983,1.0,1.0,1.0
-70.3625,43.4664,1.0,1.0,1.0
-112.4712,34.8858,1.0,1.0,1.0
-110.9638,35.6499,1.0,1.0,1.0
-109.4072,36.3855,1.0,1.0,1.0
-107.8015,37.0903,1.0,1.0,1.0
-106.1468,37.762,1.0,1.0,1.0
-104.444,38.3982,1.0,1.0,1.0
-102.6938,38.9965,1.0,1.0,1.0
-100.8978,39.5548,1.0,1.0,1.0
-99.0577,40.0707,1.0,1.0,1.0
-97.1759,40.5421,1.0,1.0,1.0
-95.2551,40.9669,1.0,1.0,1.0
-93.2986,41.3433,1.0,1.0,1.0
-91.3099,41.6694,1.0,1.0,1.0
-89.2933,41.9436,1.0,1.0,1.0
-85.1944,42.3316,1.0,1.0,1.0
-83.1221,42.4433,1.0,1.0,1.0
-81.0416,42.4993,1.0,1.0,1.0
-78.9584,42.4993,1.0,1.0,1.0
-76.8779,42.4433,1.0,1.0,1.0
-74.8056,42.3316,1.0,1.0,1.0
-72.7468,42.1647,1.0,1.0,1.0
-110.0686,34.4006,1.0,1.0,1.0
-108.54,35.1087,1.0,1.0,1.0
-106.9657,35.7866,1.0,1.0,1.0
-105.3462,36.432,1.0,1.0,1.0
-103.6821,37.0429,1.0,1.0,1.0
-101.9745,37.6169,1.0,1.0,1.0
-100.2249,38.152,1.0,1.0,1.0
-98.4349,38.6462,1.0,1.0,1.0
-96.607,39.0973,1.0,1.0,1.0
-94.7436,39.5036,1.0,1.0,1.0
-92.8477,39.8634,1.0,1.0,1.0
-90.9228,40.1749,1.0,1.0,1.0
-88.9726,40.4368,1.0,1.0,1.0
-87.0013,40.6478,1.0,1.0,1.0
-85.0131,40.807,1.0,1.0,1.0
-83.0128,40.9135,1.0,1.0,1.0
-81.0051,40.9669,1.0,1.0,1.0
-78.9949,40.9669,1.0,1.0,1.0
-76.9872,40.9135,1.0,1.0,1.0
-74.9869,40.807,1.0,1.0,1.0
-72.9987,40.6478,1.0,1.0,1.0
-109.2192,33.1542,1.0,1.0,1.0
-107.7185,33.8361,1.0,1.0,1.0
-106.1753,34.4883,1.0,1.0,1.0
-104.5901,35.1087,1.0,1.0,1.0
-102.9638,35.6954,1.0,1.0,1.0
-101.2974,36.2463,1.0,1.0,1.0
-99.5923,36.7595,1.0,1.0,1.0
-97.8503,37.2331,1.0,1.0,1.0
-96.0736,37.6652,1.0,1.0,1.0
-94.2645,38.0541,1.0,1.0,1.0
-92.4259,38.3982,1.0,1.0,1.0
-90.561,38.696,1.0,1.0,1.0
-88.6732,38.9462,1.0,1.0,1.0
-86.7662,39.1478,1.0,1.0,1.0
-84.844,39.2999,1.0,1.0,1.0
-82.9108,39.4016,1.0,1.0,1.0
-80.971,39.4526,1.0,1.0,1.0
-79.029,39.4526,1.0,1.0,1.0
-77.0892,39.4016,1.0,1.0,1.0
-75.156,39.2999,1.0,1.0,1.0
-108.4127,31.9121,1.0,1.0,1.0
-106.9395,32.5688,1.0,1.0,1.0
-105.4269,33.1964,1.0,1.0,1.0
-103.8753,33.7931,1.0,1.0,1.0
-102.2856,34.3568,1.0,1.0,1.0
-100.6589,34.8858,1.0,1.0,1.0
-98.9967,35.3782,1.0,1.0,1.0
-97.3005,35.8323,1.0,1.0,1.0
-95.5725,36.2463,1.0,1.0,1.0
-93.815,36.6188,1.0,1.0,1.0
-92.0306,36.9482,1.0,1.0,1.0
-90.2222,37.2331,1.0,1.0,1.0
-88.3929,37.4725,1.0,1.0,1.0
-86.5463,37.6652,1.0,1.0,1.0
-84.6859,37.8105,1.0,1.0,1.0
-82.8156,37.9077,1.0,1.0,1.0
-80.9392,37.9564,1.0,1.0,1.0
-79.0608,37.9564,1.0,1.0,1.0
-77.1844,37.9077,1.0,1.0,1.0
-104.7174,31.9121,1.0,1.0,1.0
-103.1986,32.486,1.0,1.0,1.0
-101.6444,33.0279,1.0,1.0,1.0
-100.0561,33.536,1.0,1.0,1.0
-96.7826,34.4444,1.0,1.0,1.0
-95.1011,34.8414,1.0,1.0,1.0
-93.3925,35.1983,1.0,1.0,1.0
-91.6593,35.5138,1.0,1.0,1.0
-89.9042,35.7866,1.0,1.0,1.0
-88.1301,36.0157,1.0,1.0,1.0
-86.3402,36.2001,1.0,1.0,1.0
-84.5378,36.3391,1.0,1.0,1.0
-82.7263,36.432,1.0,1.0,1.0
-80.9094,36.4786,1.0,1.0,1.0
-79.0906,36.4786,1.0,1.0,1.0
-77.2737,36.432,1.0,1.0,1.0
-87.8831,34.5762,1.0,1.0,1.0
-82.6425,34.9748,1.0,1.0,1.0
